#hg38.kgXref.kgID	hg38.kgXref.geneSymbol	hg38.knownToLocusLink.value
uc032uik.1	DQ592403	n/a
uc032uil.1	DQ594820	n/a
uc032uin.1	CTSO	1519
uc032uip.1	DQ571825	n/a
uc032uiq.1	DQ587130	n/a
uc032uir.1	L13714	n/a
uc032uis.1	DQ587130	n/a
uc032uit.1	DQ593458	n/a
uc032uiu.1	DQ601032	n/a
uc032uiv.1	DQ593458	n/a
uc032uiw.1	DQ593458	n/a
uc032uix.1	DQ587130	n/a
uc032uiy.1	DQ594820	n/a
uc032uja.1	LINC01060	401164
uc032ujb.1	LINC01060	401164
uc032uiz.1	LINC01060	401164
uc032ujd.1	DQ593458	n/a
uc032ujc.1	L13714	n/a
uc032uje.1	DQ587130	n/a
uc032ujf.1	DQ601032	n/a
uc032ujg.1	DQ593458	n/a
uc032ujj.1	FRG1	2483
uc032ujl.1	L13714	n/a
uc032ujh.1	BC087857	n/a
uc032uji.1	DQ593458	n/a
uc032ujk.1	TUBB4Q	n/a
uc032ujm.1	FRG2	448831
uc032ujn.1	LOC100288255	100288255
uc032ujo.1	DQ596939	n/a
uc032ujp.1	DQ601032	n/a
uc032ujq.1	DQ593458	n/a
uc032ujr.1	DQ593458	n/a
uc003jak.2	PLEKHG4B	153478
uc003jal.1	LRRC14B	389257
uc003jao.4	SDHA	6389
uc011clw.2	SDHA	6389
uc011clv.1	SDHA	6389
uc003jaq.4	SDHA	6389
uc021xvu.1	SDHA	6389
uc003jav.3	AHRR	57491
uc003jaw.3	AHRR	57491
uc031sij.1	PDCD6	10016
uc003jau.2	PDCD6	10016
uc003jat.1	PDCD6	10016
uc031sil.1	PDCD6	10016
uc031sik.1	PDCD6	10016
uc010isz.3	AHRR	57491
uc010isy.3	AHRR	57491
uc003jax.3	AHRR	57491
uc003jay.3	AHRR	57491
uc010isw.1	PDCD6	10016
uc003jaz.3	AHRR	57491
uc003jba.3	EXOC3	11336
uc003jbb.1	FLJ00157	n/a
uc011cly.4	BC013821	n/a
uc003jbf.3	CEP72	55722
uc011clz.1	CEP72	55722
uc003jbr.3	TRIP13	9319
uc010ite.2	TRIP13	9319
uc032ujv.1	DQ593458	n/a
uc032ujx.1	DQ587130	n/a
uc010itf.2	NKD2	85409
uc003jbt.2	NKD2	85409
uc003jbw.4	SLC6A19	340024
uc003jby.2	SLC6A18	348932
uc021xwf.1	DQ598099	n/a
uc032ukb.1	DQ601422	n/a
uc032ukc.1	DQ591044	n/a
uc003jcy.4	NDUFS6	4726
uc032ukf.1	CTD-2194D22.4	101929081
uc003jdc.3	C5orf38	153571
uc011cmg.2	C5orf38	153571
uc011cmh.2	C5orf38	153571
uc011cmi.2	C5orf38	153571
uc011cmj.4	C5orf38	153571
uc032ukh.1	LOC102467074	102467074
uc032ukk.1	DQ587130	n/a
uc003jde.3	IRX1	79192
uc032ukl.1	DQ593458	n/a
uc032ukm.1	DQ587130	n/a
uc003jdf.4	LOC101929153	101929153
uc003jdg.3	LINC01020	340094
uc003jdh.3	LINC01020	340094
uc003jdl.3	ADAMTS16	170690
uc003jdk.1	ADAMTS16	170690
uc003jdj.1	ADAMTS16	170690
uc010itk.1	ADAMTS16	170690
uc032uku.1	DQ595317	n/a
uc003jdm.5	KIAA0947	23379
uc032ukx.1	DQ594187	n/a
uc003jdp.4	UBE2QL1	134111
uc003jdq.4	LINC01018	255167
uc003jdr.4	LINC01018	255167
uc003jdw.3	SRD5A1	6715
uc011cml.2	SRD5A1	6715
uc011cmm.2	SRD5A1	6715
uc011cmn.2	PAPD7	11044
uc003jdx.1	PAPD7	11044
uc010itl.1	PAPD7	11044
uc032ulb.1	DQ587130	n/a
uc032ulc.1	DQ571826	n/a
uc003jdz.1	ADCY2	108
uc011cmo.1	ADCY2	108
uc010itm.1	ADCY2	108
uc032ule.1	L13714	n/a
uc032ulf.1	U02063	n/a
uc032ulg.1	DQ587130	n/a
uc003jee.4	MTRR	4552
uc003jed.3	MTRR	4552
uc003jef.4	MTRR	4552
uc003jeg.4	MTRR	4552
uc010ito.3	MTRR	4552
uc010itn.1	MTRR	4552
uc032ulm.1	L13714	n/a
uc003jei.3	MIR4458HG	100505738
uc021xwk.1	MIR4458	100616142
uc032uln.1	DQ586002	n/a
uc032ulo.1	RP11-143A12.3	101929284
uc003jej.4	RP11-143A12.3	101929284
uc032ulp.1	CTD-2201E9.1	101929338
uc021xwm.1	SNHG18	100505806
uc010itp.1	SNORD123	100113384
uc032ulq.1	DQ587130	n/a
uc032uls.1	JB620979	n/a
uc003jeq.3	CCT5	22948
uc011cms.2	CCT5	22948
uc011cmr.2	CCT5	22948
uc011cmt.2	CCT5	22948
uc011cmq.2	CCT5	22948
uc003jet.2	MARCH6	10299
uc011cmu.2	MARCH6	10299
uc011cmv.2	MARCH6	10299
uc003jeu.2	MARCH6	10299
uc021xwo.1	ROPN1L	83853
uc003jex.4	ROPN1L	83853
uc032ulu.1	MIR6131	102465138
uc021xwp.1	ANKRD33B	651746
uc032uly.1	DQ593458	n/a
uc003jfb.1	LINC01194	404663
uc010itv.1	LINC01194	404663
uc032umb.1	MIR4454	100616234
uc032ume.1	DQ593458	n/a
uc032umf.1	DQ593458	n/a
uc032umh.1	DQ587130	n/a
uc032umj.1	U02063	n/a
uc003jff.3	TRIO	7204
uc003jfg.3	TRIO	7204
uc003jfh.1	TRIO	7204
uc011cna.1	TRIO	7204
uc032umk.1	AK098410	n/a
uc003jfj.3	FAM105A	54491
uc003jfk.3	OTULIN	90268
uc031six.1	LOC100130744	100130744
uc032umm.1	DQ596939	n/a
uc032umn.1	DQ596939	n/a
uc032ump.1	DQ571824	n/a
uc003jfn.2	FBXL7	23194
uc032umq.1	FBXL7	23194
uc032umt.1	JC172329	n/a
uc021xwr.1	MIR887	100126347
uc003jfp.3	BC043001	n/a
uc032umv.1	DQ598327	n/a
uc032umy.1	RP11-260E18.1	101929524
uc032unb.1	DQ596939	n/a
uc032unc.1	DQ601032	n/a
uc003jfx.4	BASP1	10409
uc031siz.1	BASP1	10409
uc032unf.1	DQ594187	n/a
uc003jgb.3	BC028204	n/a
uc032ung.1	JC172329	n/a
uc032unh.1	U02063	n/a
uc032unj.1	DQ591044	n/a
uc032unk.1	JB751182	n/a
uc032unm.1	L13714	n/a
uc003jge.1	AK093362	n/a
uc010iub.3	GUSBP1	728411
uc003jgg.4	GUSBP1	728411
uc003jgh.6	GUSBP1	728411
uc003jgf.3	GUSBP1	728411
uc011cnn.1	GUSBP1	728411
uc003jgj.3	BC038535	n/a
uc032uns.1	DQ587130	n/a
uc010iud.3	PMCHL1	5369
uc011cnq.2	PMCHL1	5369
uc011cnr.2	PMCHL1	5369
uc003jgl.3	PMCHL1	5369
uc011cnt.1	PMCHL1	5369
uc011cns.2	PMCHL1	5369
uc003jgn.3	PMCHL1	5369
uc003jgm.3	PMCHL1	5369
uc010iue.3	PMCHL1	5369
uc011cnp.1	PMCHL1	5369
uc032unu.1	DQ587130	n/a
uc032unw.1	DQ587130	n/a
uc032unx.1	DQ571824	n/a
uc032uob.1	JC172267	n/a
uc003jgo.3	PRDM9	56979
uc003jgq.1	AX747383	n/a
uc032uoc.1	DQ323997	n/a
uc032uod.1	U02063	n/a
uc032uoe.1	DQ596066	n/a
uc032uog.1	JC172329	n/a
uc032uoh.1	DQ596939	n/a
uc032uoi.1	DQ570337	n/a
uc032uoj.1	DQ601032	n/a
uc032uok.1	DQ571358	n/a
uc032uon.1	DQ601032	n/a
uc003jgy.3	LINC01021	643401
uc003jgw.2	LINC01021	643401
uc003jgt.2	LINC01021	643401
uc003jgx.2	LINC01021	643401
uc003jgu.2	LINC01021	643401
uc010iuh.2	LINC01021	643401
uc003jgv.2	LINC01021	643401
uc032uot.1	DQ600853	n/a
uc032uou.1	DQ601017	n/a
uc032uov.1	DQ575999	n/a
uc003jgz.1	LSP1P3	729862
uc032uoz.1	LOC101929645	101929645
uc032upa.1	DQ596939	n/a
uc032upb.1	DQ601032	n/a
uc003jha.1	AK098570	n/a
uc003jhb.1	AK098570	n/a
uc032upc.1	DQ601032	n/a
uc032upe.1	DQ587130	n/a
uc032upf.1	DQ587130	n/a
uc032upi.1	JC172208	n/a
uc003jhe.2	CDH6	1004
uc003jhd.2	CDH6	1004
uc003jhc.2	CDH6	1004
uc032upl.1	DQ573310	n/a
uc032upm.1	DQ587130	n/a
uc003jhj.4	C5orf22	55322
uc003jhk.4	C5orf22	55322
uc011cnw.1	C5orf22	55322
uc010iuj.3	C5orf22	55322
uc003jhm.3	PDZD2	23037
uc003jhl.3	PDZD2	23037
uc011cnx.1	PDZD2	23037
uc003jhn.3	PDZD2	23037
uc003jho.3	PDZD2	23037
uc032upn.1	DQ601032	n/a
uc032upp.1	DQ586451	n/a
uc032upq.1	DQ601422	n/a
uc032upr.1	DQ588547	n/a
uc032ups.1	DQ601422	n/a
uc032upt.1	DQ591044	n/a
uc003jhs.2	SUB1	10923
uc003jht.2	SUB1	10923
uc003jhv.3	NPR3	4883
uc003jhu.3	NPR3	4883
uc003jhw.2	NPR3	4883
uc010iuo.3	NPR3	4883
uc011coa.2	LOC340113	340113
uc021xxc.1	LOC340113	340113
uc003jhy.4	TARS	6897
uc011coc.3	TARS	6897
uc010iup.2	TARS	6897
uc031sja.1	TARS	6897
uc003jhz.4	TARS	6897
uc011cod.3	TARS	6897
uc032upy.1	DQ596939	n/a
uc032upz.1	DQ587130	n/a
uc032uqc.1	DQ578736	n/a
uc003jic.2	RXFP3	51289
uc032uqi.1	DQ598327	n/a
uc003jis.3	RAI14	26064
uc003jit.3	RAI14	26064
uc003jir.3	RAI14	26064
uc011coj.2	RAI14	26064
uc010iur.3	RAI14	26064
uc011cok.2	RAI14	26064
uc010ius.1	RAI14	26064
uc021xxi.2	MIR7641-2	102465753
uc003jiu.3	TTC23L	153657
uc010iut.1	TTC23L	153657
uc003jiv.3	TTC23L	153657
uc032uqj.1	JC172092	n/a
uc003jja.3	BRIX1	55299
uc011col.1	BRIX1	55299
uc003jiz.3	BRIX1	55299
uc003jjb.3	DNAJC21	134218
uc003jjc.3	DNAJC21	134218
uc010iuu.1	DNAJC21	134218
uc003jjd.3	DNAJC21	134218
uc032uqk.1	JC172241	n/a
uc032uqr.1	DQ593458	n/a
uc003jjo.3	SPEF2	79925
uc003jjn.1	SPEF2	79925
uc003jjq.4	SPEF2	79925
uc003jjp.1	SPEF2	79925
uc003jjr.3	SPEF2	79925
uc003jjs.4	IL7R	3575
uc011coo.3	IL7R	3575
uc011cop.3	IL7R	3575
uc032uqt.1	DQ596939	n/a
uc032uqu.1	LOC100506406	100506406
uc003jkd.3	SKP2	6502
uc003jkc.2	SKP2	6502
uc011cou.2	SKP2	6502
uc003jkj.4	SLC1A3	6507
uc010iuy.3	SLC1A3	6507
uc021xxn.1	SLC1A3	6507
uc011cox.2	SLC1A3	6507
uc032uqy.1	DQ571824	n/a
uc003jkl.4	NIPBL	25836
uc003jkk.4	NIPBL	25836
uc003jkm.1	NIPBL	25836
uc003jkn.3	NIPBL	25836
uc032urb.1	DQ586449	n/a
uc032urc.1	DQ601422	n/a
uc032urd.1	DQ571320	n/a
uc003jkv.3	WDR70	55100
uc010iva.1	WDR70	55100
uc032urf.1	DQ598327	n/a
uc032urh.1	DQ598327	n/a
uc032uri.1	DQ598327	n/a
uc021xxo.1	GDNF-AS1	100861519
uc031sjd.1	GDNF-AS1	100861519
uc003jlc.2	EGFLAM	133584
uc003jlb.2	EGFLAM	133584
uc003jle.2	EGFLAM	133584
uc003jlg.2	EGFLAM	133584
uc003jlf.2	EGFLAM	133584
uc003jlh.2	EGFLAM	133584
uc003jlj.4	LIFR-AS1	100506495
uc032url.1	LIFR-AS1	100506495
uc003jln.2	OSMR	9180
uc003jlm.2	OSMR	9180
uc011cpj.2	OSMR	9180
uc032uro.1	JC172329	n/a
uc032urq.1	LOC101926940	101926940
uc032urs.1	LINC00603	102467077
uc003jlz.4	PTGER4	5734
uc032uru.1	DQ586320	n/a
uc032urv.1	DQ586320	n/a
uc003jmg.3	CARD6	84674
uc032urw.1	DQ578736	n/a
uc003jmh.4	C7	730
uc011cpn.1	C7	730
uc032ury.1	DQ571824	n/a
uc032urz.1	DQ578736	n/a
uc032usb.1	DQ587130	n/a
uc032usd.1	OXCT1-AS1	100874002
uc032use.1	JC172092	n/a
uc003jmo.3	C5orf51	285636
uc003jmq.3	FBXO4	26272
uc003jmp.3	FBXO4	26272
uc032usg.1	JC172002	n/a
uc032ush.1	DQ587130	n/a
uc032usj.1	DQ580215	n/a
uc003jmu.3	GHR	2690
uc003jmv.2	GHR	2690
uc021xxv.1	GHR	2690
uc003jmt.3	GHR	2690
uc021xxy.1	GHR	2690
uc021xxx.1	GHR	2690
uc021xxw.1	GHR	2690
uc021xxz.1	GHR	2690
uc021xyd.1	GHR	2690
uc021xya.1	GHR	2690
uc021xyc.1	GHR	2690
uc011cpq.2	GHR	2690
uc003jmw.2	AY216680	n/a
uc003jmx.3	CCDC152	100129792
uc011cpr.1	CCDC152	100129792
uc032usl.1	DQ601422	n/a
uc032usm.1	DQ586320	n/a
uc003jni.2	LOC153684	153684
uc003jng.2	LOC153684	153684
uc010ivk.4	LOC100506639	100506639
uc003jnk.3	ZNF131	7690
uc010ivm.1	ZNF131	7690
uc003jnn.4	ZNF131	7690
uc003jnj.4	ZNF131	7690
uc011cpw.2	ZNF131	7690
uc010ivl.1	ZNF131	7690
uc003jnl.1	ZNF131	7690
uc003jno.4	NIM1K	167359
uc031sjg.1	NIM1K	167359
uc032ust.1	DQ588547	n/a
uc032usu.1	DQ591044	n/a
uc032usw.1	DQ586451	n/a
uc032usx.1	DQ601422	n/a
uc032usy.1	DQ598327	n/a
uc003jof.3	NNT	23530
uc003joe.3	NNT	23530
uc032ute.1	DQ594187	n/a
uc032utf.1	FGF10-AS1	101927075
uc032utg.1	DQ571824	n/a
uc003joh.3	MRPS30	10884
uc003joi.1	MRPS30	10884
uc032utm.1	DQ571320	n/a
uc032utp.1	AF205204	n/a
uc003jon.4	PARP8	79668
uc003joo.3	PARP8	79668
uc003jop.3	PARP8	79668
uc011cpz.2	PARP8	79668
uc003jor.3	ISL1	3670
uc003jou.3	ITGA1	3672
uc003jos.4	PELO	53918
uc003jov.3	ITGA1	3672
uc003jow.3	ITGA1	3672
uc003jox.1	AK097288	n/a
uc011cqa.2	ITGA2	3673
uc003joy.3	ITGA2	3673
uc011cqb.2	ITGA2	3673
uc011cqc.2	ITGA2	3673
uc011cqd.2	ITGA2	3673
uc011cqe.2	ITGA2	3673
uc032utw.1	JC172163	n/a
uc003jpb.3	LOC257396	257396
uc032utx.1	LOC257396	257396
uc003jpc.3	FST	10468
uc003jpd.3	FST	10468
uc003jpe.2	NDUFS4	4724
uc032uty.1	JC172329	n/a
uc003jpf.3	BC048141	n/a
uc032uua.1	U02063	n/a
uc003jph.2	HSPB3	8988
uc011cqg.2	SNX18	112574
uc003jpi.4	SNX18	112574
uc003jpj.4	SNX18	112574
uc003jpl.1	GZMK	3003
uc003jpm.3	GZMA	3001
uc003jpq.2	GPX8	493869
uc003jps.2	GPX8	493869
uc003jpt.2	GPX8	493869
uc003jpr.2	GPX8	493869
uc003jpy.4	SKIV2L2	23517
uc011cqi.2	SKIV2L2	23517
uc032uuh.1	JC172208	n/a
uc032uui.1	DQ571826	n/a
uc003jqg.4	DDX4	54514
uc010ivz.3	DDX4	54514
uc003jqh.4	DDX4	54514
uc003jqj.3	DDX4	54514
uc003jqm.3	IL31RA	133396
uc003jqn.3	IL31RA	133396
uc021xyq.1	IL31RA	133396
uc003jql.3	IL31RA	133396
uc003jqo.3	IL31RA	133396
uc010iwa.1	IL31RA	133396
uc003jqk.3	IL31RA	133396
uc011cqj.2	IL31RA	133396
uc032uuk.1	JC172208	n/a
uc003jqs.3	FLJ31104	441072
uc032uun.1	DQ598327	n/a
uc032uur.1	DQ601422	n/a
uc032uus.1	DQ591044	n/a
uc003jqw.4	MAP3K1	4214
uc021xyu.1	SETD9	133383
uc003jqx.3	SETD9	133383
uc003jrh.4	GPBP1	65056
uc003jrj.4	GPBP1	65056
uc003jri.4	GPBP1	65056
uc003jrk.4	GPBP1	65056
uc021xyv.1	GPBP1	65056
uc032uuy.1	LOC101928505	101928505
uc003jro.1	GAPT	202309
uc003jrp.3	RAB3C	115827
uc003jrq.4	AB074188	n/a
uc032uve.1	JC172250	n/a
uc032uvf.1	JC010929	n/a
uc003jsg.2	PART1	25859
uc003jsf.4	PART1	25859
uc021xza.1	PART1	25859
uc003jsp.4	NDUFAF2	91942
uc003jso.4	NDUFAF2	91942
uc032uvj.1	CTC-436P18.1	101928630
uc032uvk.1	JC172208	n/a
uc003jsr.3	ZSWIM6	57688
uc003jst.1	C5orf64	285668
uc032uvm.1	JB620700	n/a
uc032uvn.1	JC172329	n/a
uc003jsz.4	KIF2A	3796
uc003jsx.4	KIF2A	3796
uc010iwp.3	KIF2A	3796
uc003jsy.4	KIF2A	3796
uc010iwq.3	KIF2A	3796
uc003jtc.3	IPO11	51194
uc011cqr.2	IPO11	51194
uc003jte.3	IPO11-LRRC70	101180901
uc011cqs.1	LRRC70	100130733
uc003jtd.1	IPO11	51194
uc032uvp.1	DQ598327	n/a
uc032uvr.1	JC172250	n/a
uc032uvv.1	JC172208	n/a
uc003jti.3	RNF180	285671
uc003jth.4	RNF180	285671
uc010iws.3	RNF180	285671
uc031sjk.1	RGS7BP	401190
uc003jtj.4	RGS7BP	401190
uc031sjl.1	RGS7BP	401190
uc011cqu.3	RGS7BP	401190
uc021xzg.1	FAM159B	100132916
uc032uvy.1	DQ578736	n/a
uc003jtn.1	CWC27	10283
uc010iwt.1	CWC27	10283
uc003jtl.3	CWC27	10283
uc032uwb.1	DQ596939	n/a
uc011cqv.3	PPWD1	23398
uc003jtv.5	PPWD1	23398
uc011cqw.3	PPWD1	23398
uc003jtz.4	TRAPPC13	80006
uc003jua.4	TRAPPC13	80006
uc010iwv.3	TRAPPC13	80006
uc003juc.4	TRAPPC13	80006
uc010iwu.1	TRAPPC13	80006
uc003juf.3	NLN	57486
uc003jue.3	NLN	57486
uc010iww.3	NLN	57486
uc003juk.2	ERBB2IP	55914
uc011cqx.2	ERBB2IP	55914
uc003jui.2	ERBB2IP	55914
uc003jul.2	ERBB2IP	55914
uc011cqy.2	ERBB2IP	55914
uc003juj.2	ERBB2IP	55914
uc010iwx.2	ERBB2IP	55914
uc011cqz.2	ERBB2IP	55914
uc032uwe.1	DQ601422	n/a
uc032uwf.1	DQ573289	n/a
uc010iwy.4	SREK1	140890
uc003juo.4	SREK1	140890
uc003jun.4	SREK1	140890
uc003jum.5	SREK1	140890
uc032uwh.1	JC172208	n/a
uc021xzk.1	MAST4	375449
uc003jut.2	MAST4	375449
uc003jur.4	MAST4	375449
uc003juw.3	MAST4	375449
uc003juu.1	MAST4	375449
uc011cra.1	MAST4	375449
uc003juv.2	MAST4	375449
uc003jus.3	MAST4	375449
uc010ixa.2	MAST4	375449
uc010iwz.3	MAST4	375449
uc003jux.3	BC080587	n/a
uc003juz.3	BC042046	n/a
uc032uwp.1	DQ600853	n/a
uc032uwq.1	LOC102467655	102467655
uc003jva.3	PIK3R1	5295
uc003jvd.3	PIK3R1	5295
uc003jvc.3	PIK3R1	5295
uc021xzn.1	PIK3R1	5295
uc003jve.3	PIK3R1	5295
uc011crb.2	PIK3R1	5295
uc032uwv.1	DQ598327	n/a
uc003jvh.3	SLC30A5	64924
uc003jvg.3	SLC30A5	64924
uc011crc.2	SLC30A5	64924
uc003jvi.3	SLC30A5	64924
uc003jvj.3	SLC30A5	64924
uc003jvk.3	SLC30A5	64924
uc003jvm.3	CCNB1	891
uc010ixb.3	CCNB1	891
uc031sjm.1	CCNB1	891
uc003jvp.3	CENPH	64946
uc010ixc.3	CENPH	64946
uc003jvq.3	MRPS36	92259
uc003jvs.4	CDK7	1022
uc003jvt.4	CDK7	1022
uc010ixd.1	CDK7	1022
uc003jwh.4	RAD17	5884
uc003jwi.4	RAD17	5884
uc003jwk.4	RAD17	5884
uc003jwg.4	RAD17	5884
uc003jwl.4	RAD17	5884
uc003jwj.4	RAD17	5884
uc003jwn.4	RAD17	5884
uc003jwm.4	RAD17	5884
uc003jwo.4	RAD17	5884
uc003jwq.3	MARVELD2	153562
uc010ixf.3	MARVELD2	153562
uc003jws.1	MARVELD2	153562
uc003jwv.4	OCLN	100506658
uc003jwu.3	OCLN	100506658
uc021xzq.1	OCLN	100506658
uc021xzr.1	OCLN	100506658
uc021xzs.1	OCLN	100506658
uc021xzt.1	OCLN	100506658
uc032uwx.1	DQ598327	n/a
uc003jwy.5	GTF2H2C_2	653238
uc011cre.3	GTF2H2B	653238
uc003jwz.5	GTF2H2C	653238
uc003jwx.5	GTF2H2C	653238
uc003jww.2	GTF2H2C	728340
uc032uwy.1	GTF2H2C	728340
uc003jxa.1	AX748379	n/a
uc010ixi.1	AK311046	n/a
uc010ixj.1	SMA	n/a
uc032uwz.1	X75940	n/a
uc021xzu.1	DQ574682	n/a
uc003jxf.2	DQ596042	n/a
uc011crg.3	SMA4	11039
uc011crf.2	SMA4	11039
uc003jxp.4	SMA4	11039
uc032uxa.1	SMA4	11039
uc011crh.2	SMA4	11039
uc032uxd.1	SMA4	11039
uc003jxo.4	SMA4	11039
uc003jzw.3	BC067830	n/a
uc011cro.2	AK097091	n/a
uc003jzv.2	BC070286	n/a
uc010ixz.2	psiNAIP	n/a
uc021xzw.1	DQ570150	n/a
uc011cri.2	DQ570150	n/a
uc011crj.2	DQ570150	n/a
uc021xzx.1	DQ570150	n/a
uc003jxz.3	SERF1B	8293
uc003jyb.3	SERF1B	8293
uc003jyc.1	SERF1	n/a
uc003jyd.3	SMN2	6607
uc003jyf.3	SMN2	6607
uc003jye.3	SMN2	6607
uc003jyg.3	SMN2	6607
uc011crm.2	SMN1	6606
uc031sjq.1	SMN2	6607
uc031sjr.1	SMN2	6607
uc031sjs.1	SMN2	6607
uc031sjt.1	SMN2	6607
uc031sjn.1	SMN2	6607
uc031sjo.1	SMN2	6607
uc031sjp.1	SMN2	6607
uc021xzz.1	DQ570835	n/a
uc021yab.2	GTF2H2	653238
uc011crp.2	GTF2H2B	653238
uc003jza.4	GTF2H2B	653238
uc003jzd.1	GTF2H2	2966
uc032uxm.1	AX748379	n/a
uc021yad.2	LOC441081	441081
uc032uxn.1	DQ574682	n/a
uc032uxo.1	DQ596042	n/a
uc003kaa.1	DQ570150	n/a
uc003kab.1	DQ570150	n/a
uc003kac.1	DQ570150	n/a
uc003mqa.3	SERF1B	8293
uc003kai.3	SERF1B	8293
uc003kaj.1	SERF1	n/a
uc003kak.3	SMN2	6607
uc003kam.3	SMN2	6607
uc003kal.3	SMN2	6607
uc003kan.3	SMN2	6607
uc011crr.2	SMN1	6606
uc031sjy.1	SMN2	6607
uc031sjz.1	SMN2	6607
uc031ska.1	SMN2	6607
uc031skb.1	SMN2	6607
uc031sju.1	SMN2	6607
uc031sjv.1	SMN2	6607
uc031sjw.1	SMN2	6607
uc031sjx.1	SMN2	6607
uc021yah.1	DQ570835	n/a
uc032uxs.1	DQ596684	n/a
uc032uxv.1	JC172092	n/a
uc021yai.1	DQ570835	n/a
uc003kbp.1	BDP1	55814
uc003kbo.3	BDP1	55814
uc003kbn.1	BDP1	55814
uc003kbq.1	BDP1	55814
uc003kbr.1	BDP1	55814
uc003kbm.3	PMCHL2	5370
uc011csa.2	PMCHL2	5370
uc011csb.2	PMCHL2	5370
uc011cry.2	PMCHL2	5370
uc011csc.2	PMCHL2	5370
uc011crz.2	PMCHL2	5370
uc032uyb.1	DQ598327	n/a
uc003kbs.4	MCCC2	64087
uc003kbt.4	MCCC2	64087
uc010iyv.1	MCCC2	64087
uc003kbu.1	MCCC2	64087
uc003kbv.2	CARTPT	9607
uc032uyc.1	JC172092	n/a
uc032uye.1	DQ571333	n/a
uc003kbw.4	MAP1B	4131
uc010iyw.1	MAP1B	4131
uc010iyx.1	MAP1B	4131
uc010iyy.1	MAP1B	4131
uc021yak.1	MIR4803	100616377
uc003kcb.4	PTCD2	79810
uc011csf.2	PTCD2	79810
uc011csg.3	PTCD2	79810
uc011csh.3	PTCD2	79810
uc003kcd.4	PTCD2	79810
uc003kcc.5	PTCD2	79810
uc032uyg.1	LOC102503427	102503427
uc003kck.4	TNPO1	3842
uc003kci.4	TNPO1	3842
uc003kcg.4	TNPO1	3842
uc011csj.1	TNPO1	3842
uc011csi.1	TNPO1	3842
uc003kcj.1	AX746492	n/a
uc021yal.1	MIR4804	100616152
uc003kcl.3	FCHO2	115548
uc011csl.2	FCHO2	115548
uc010izb.3	FCHO2	115548
uc011csk.1	FCHO2	115548
uc011csn.2	FCHO2	115548
uc003kcn.3	TMEM171	134285
uc003kcm.2	TMEM171	134285
uc010izc.3	TMEM174	134288
uc032uyi.1	TMEM174	134288
uc003kcq.1	BTF3	689
uc003kcr.1	BTF3	689
uc010izd.1	BTF3	689
uc003kcw.2	UTP15	84135
uc011cso.2	UTP15	84135
uc011csp.2	UTP15	84135
uc010ize.2	UTP15	84135
uc010izf.3	ARHGEF28	64283
uc011csq.2	ARHGEF28	64283
uc011csr.2	ARHGEF28	64283
uc021yam.1	ARHGEF28	64283
uc003kcz.4	ARHGEF28	64283
uc003kda.4	ARHGEF28	64283
uc003kcy.1	ARHGEF28	64283
uc003kdb.3	LOC101929082	101929082
uc003kdf.4	HEXB	3074
uc003kdd.3	HEXB	3074
uc010izi.1	HEXB	3074
uc003kdg.1	HEXB	3074
uc031skg.1	NSA2	10412
uc003kdk.2	NSA2	10412
uc031skh.1	NSA2	10412
uc032uyp.1	DQ601422	n/a
uc032uyq.1	DQ571320	n/a
uc003kdp.3	HMGCR	3156
uc003kdq.3	HMGCR	3156
uc011cst.2	HMGCR	3156
uc010izn.1	HMGCR	3156
uc010izo.3	HMGCR	3156
uc010izp.3	HMGCR	3156
uc032uyr.1	U02063	n/a
uc003kdw.3	POLK	51426
uc003kec.3	POLK	51426
uc010izr.3	POLK	51426
uc003kdx.3	POLK	51426
uc003kdy.3	POLK	51426
uc010izs.3	POLK	51426
uc003ked.3	POLK	51426
uc003kee.3	POLK	51426
uc032uys.1	POLK	51426
uc003keb.3	POLK	51426
uc010izq.3	POLK	51426
uc003kea.3	POLK	51426
uc003kdz.2	POLK	51426
uc031ski.1	ANKDD1B	728780
uc010izt.4	ANKDD1B	728780
uc032uyt.1	L13714	n/a
uc032uyu.1	DQ591044	n/a
uc032uyv.1	JC172329	n/a
uc003kei.1	SV2C	22987
uc032uyw.1	DQ588547	n/a
uc032uyx.1	DQ601422	n/a
uc032uyy.1	DQ591044	n/a
uc003kek.4	IQGAP2	10788
uc032uza.1	IQGAP2	10788
uc003kel.4	IQGAP2	10788
uc011csv.2	IQGAP2	10788
uc010izv.2	IQGAP2	10788
uc010izw.1	IQGAP2	10788
uc021yaq.2	NCRUPAR	100302746
uc003ken.4	F2R	2149
uc032uzd.1	DQ601422	n/a
uc003keo.3	F2RL1	2150
uc003keq.4	S100Z	170591
uc003kep.1	S100Z	170591
uc032uze.1	DQ594187	n/a
uc003ker.3	CRHBP	1393
uc010izx.3	CRHBP	1393
uc003ket.3	AGGF1	55109
uc003keu.1	AGGF1	55109
uc003kes.3	AGGF1	55109
uc011csx.2	ZBED3-AS1	728723
uc010izz.2	ZBED3-AS1	728723
uc003kez.3	ZBED3-AS1	728723
uc003kex.3	ZBED3-AS1	728723
uc032uzi.1	DQ580215	n/a
uc032uzj.1	JC172329	n/a
uc003kfa.3	PDE8B	8622
uc003kfb.3	PDE8B	8622
uc003kfc.3	PDE8B	8622
uc003kfd.3	PDE8B	8622
uc003kfe.3	PDE8B	8622
uc032uzl.1	DQ586320	n/a
