ucsc_gene	entrez_gene
uc001gju.4	149041
uc001gjx.3	9910
uc001gka.1	9293
uc001gkj.1	27101
uc001gkk.3	63931
uc001gkl.1	63923
uc001gkn.3	9674
uc001gku.1	64326
uc001gkz.3	60676
uc001glc.3	460
uc001glf.3	57795
uc001gli.1	89866
uc001gln.1	100302401
uc001glq.3	9462
uc001glt.2	84066
uc001glz.3	55103
uc001gma.3	9068
uc001gmc.3	9917
uc001gmd.3	64222
uc001gmi.4	27
uc001gml.3	6646
uc001gmo.3	126859
uc001gmq.4	7827
uc001gnj.3	148753
uc001gnk.3	163590
uc001gnn.3	163590
uc001gnq.3	26092
uc001gnt.3	9857
uc001gnz.3	5768
uc001god.4	200058
uc001goe.2	89884
uc001gog.3	84320
uc001goi.3	9213
uc001gok.2	57710
uc001goq.2	3140
uc001got.4	51278
uc001goz.3	127665
uc001gpa.2	2752
uc001gpe.3	127670
uc001gpl.4	6004
uc001gpm.1	85397
uc001gpr.3	1660
uc001gpu.3	81626
uc001gpy.4	3915
uc001gqa.2	3918
uc001gqc.2	23057
uc001gqf.3	9887
uc001gqk.4	4688
uc001gql.3	10092
uc001gqm.3	23179
uc001gqn.3	403314
uc001gqr.3	23127
uc001gqt.4	116461
uc001gqv.1	81563
uc001gra.3	116496
uc001grc.1	6045
uc001grf.4	81627
uc001grg.4	54823
uc001grl.3	10625
uc001grq.1	83872
uc001grv.3	7175
uc001gsa.3	5132
uc001gsb.3	5743
uc001gsc.3	5321
uc001gse.1	339479
uc001gsg.3	64407
uc001gsh.3	431704
uc001gsi.1	5996
uc001gsk.3	6003
uc001gsl.3	5997
uc001gsm.3	51377
uc001gsr.1	51377
uc001gss.3	6738
uc001gsz.2	51022
uc001gtb.3	79577
uc001gtc.4	8707
uc001gtd.1	343450
uc001gtj.4	3075
uc001gtt.1	2165
uc001gtu.3	259266
uc001gtx.1	360023
uc001gtz.3	23418
uc001guh.3	388722
uc001guk.1	56956
uc001gun.4	140609
uc001gup.3	127124
uc001gur.1	5788
uc001gvb.3	2494
uc001gve.3	23528
uc001gvk.3	23271
uc001gvn.1	2848
uc001gvo.3	55765
uc001gvs.2	23046
uc001gvv.3	779
uc001gvy.3	252839
uc001gwe.3	5317
uc001gwf.3	7139
uc001gwm.3	3898
uc001gwq.3	23612
uc001gwu.3	89796
uc001gwz.3	55705
uc001gxa.3	149345
uc001gxc.3	10440
uc001gxd.3	6051
uc001gxh.4	1999
uc001gxj.3	9283
uc001gxk.1	127829
uc001gxu.3	59352
uc001gxx.4	29089
uc001gya.2	4660
uc001gyf.3	10765
uc001gyl.3	5877
uc001gyo.1	59349
uc001gyq.4	51094
uc001gyt.2	51706
uc001gyu.1	92703
uc001gzd.3	4656
uc001gzf.1	134
uc001gzh.1	4608
uc001gzi.2	1116
uc001gzn.2	1118
uc001gzq.3	7832
uc001gzr.3	2331
uc001gzt.3	5549
uc001gzu.1	26254
uc001gzw.3	493
uc001haa.3	54900
uc001hac.3	9877
uc001hai.3	6635
uc001ham.3	9580
uc001hao.4	55224
uc001haq.2	5972
uc001har.3	3814
uc001has.1	127845
uc001hau.3	22874
uc001hav.4	84919
uc001haw.3	5287
uc001hba.3	4194
uc001hbf.1	10446
uc001hbj.3	23114
uc001hbo.2	23114
uc001hbr.3	6900
uc001hbt.3	388730
uc001hbu.2	5929
uc001hbw.3	25778
uc001hce.3	81788
uc001hcf.1	55220
uc001hcj.2	93273
uc001hcq.3	5129
uc001hcv.4	148808
uc001hda.1	85414
uc001hdb.3	64710
uc001hde.4	8934
uc001hdh.1	254428
uc001hdj.3	148811
uc001hdp.3	115019
uc001hdr.4	729533
uc001hds.2	553
uc001hdt.1	440712
uc001hdu.3	1510
uc001hdy.3	23380
uc001hdz.2	9641
uc001hed.3	83593
uc001heh.2	1939
uc001hej.3	8444
uc001hem.2	9261
uc001hen.1	3586
uc001heo.3	29949
uc001her.3	50604
uc001heu.2	11009
uc001hey.3	9214
uc001hez.3	5284
uc001hfa.4	83953
uc001hfd.2	79098
uc001hfe.1	55432
uc001hfg.3	5208
uc001hfj.3	725
uc001hfo.3	722
uc001hfr.4	1604
uc001hfw.3	1380
uc001hgj.3	4179
uc001hgw.1	947
uc001hgz.3	5362
uc001hhd.3	57172
uc001hhh.3	3914
uc001hhi.4	50486
uc001hhk.3	3290
uc001hho.3	80342
uc001hhp.1	148304
uc001hhq.2	3664
uc001hhr.2	27042
uc001hhs.4	255928
uc001hhy.3	56256
uc001hib.2	3756
uc001hii.3	7188
uc001hin.2	343035
uc001hio.1	7779
uc001hir.2	4751
uc001hiv.3	9926
uc001hiw.2	25896
uc001hjb.3	5525
uc001hjd.3	29937
uc001hjk.3	149647
uc001hjl.2	55509
uc001hjn.3	25936
uc001hjo.2	128387
uc001hjq.3	149643
uc001hjt.3	28982
uc001hjw.3	79805
uc001hjz.3	90806
uc001hkh.3	5629
uc001hkk.2	5784
uc001hkm.3	1063
uc001hkr.4	3776
uc001hks.3	51133
uc001hku.1	7399
uc001hkw.2	2104
uc001hlf.1	55105
uc001hlh.1	128153
uc001hlj.3	51018
uc001hln.3	7042
uc001hlq.4	127018
uc001hlw.3	55532
uc001hly.1	2058
uc001hma.3	10380
uc001hmc.3	55699
uc001hmn.4	4139
uc001hmp.1	79762
uc001hmq.3	54996
uc001hms.3	64757
uc001hmv.4	3142
uc001hmw.1	400804
uc001hmy.2	11221
uc001hnh.1	79802
uc001hnl.3	375056
uc001hnn.3	64853
uc001hnq.1	148362
uc001hnt.3	400823
uc001hnu.2	84976
uc001hnw.2	7100
uc001hny.4	55061
uc001hoa.2	164127
uc001hob.4	824
uc001hoh.2	23219
uc001hoj.3	8560
uc001hok.3	4931
uc001hom.1	29097
uc001hop.4	80232
uc001hos.1	149111
uc001how.2	127602
uc001hoy.3	3930
uc001hpc.1	55740
uc001hpg.3	6726
uc001hpk.3	2052
uc001hpm.2	9725
uc001hpo.3	10637
uc001hpq.3	29920
uc001hpt.2	7044
uc001hpu.4	163859
uc001hpy.3	64746
uc001hqa.2	286826
uc001hqd.4	142
uc001hqn.1	56997
uc001hqr.3	8476
uc001hrb.3	65094
uc001hrf.2	116841
uc001hrh.3	339501
uc001hri.2	7483
uc001hrq.2	89780
uc001hrr.3	375
uc001hrx.3	79169
uc001hrz.4	128308
uc001hsk.3	57165
uc001hsl.4	200205
uc001hss.3	81559
uc001hsv.3	51127
uc001hsx.1	8290
uc001hsy.3	92815
uc001hsz.3	128312
uc001htf.3	58480
uc001hth.3	5867
uc001htk.4	10638
uc001htl.4	126731
uc001htm.3	58
uc001htn.3	55746
uc001htp.4	23456
uc001htq.3	27097
uc001hts.1	9816
uc001htw.3	22796
uc001hty.4	183
uc001htz.1	10753
uc001hub.3	84886
uc001huf.4	79573
uc001huh.3	64801
uc001hui.2	375061
uc001hul.3	128061
uc001hup.4	8443
uc001huq.3	149371
uc001hur.3	83932
uc001huv.2	54583
uc001huw.3	7257
uc001hvg.3	57568
uc001hvh.2	54627
uc001hvj.1	84284
uc001hvl.2	80003
uc001hvt.4	84451
uc001hvy.1	148641
uc001hwc.3	388753
uc001hwd.3	6894
uc001hwf.3	359948
uc001hwl.3	9804
uc001hwn.3	23029
uc001hwq.3	51742
uc001hwv.3	9453
uc001hxa.1	6905
uc001hxc.2	148789
uc001hxh.4	2786
uc001hxj.2	1130
uc001hxo.3	4811
uc001hxq.3	7107
uc001hxt.3	56605
uc001hxu.1	128178
uc001hxx.3	100287902
uc001hxy.2	3964
uc001hyd.2	55127
uc001hyf.2	88
uc001hyi.4	4548
uc001hyl.1	6262
uc001hym.3	57829
uc001hyp.3	1131
uc001hys.3	64388
uc001hyv.2	6000
uc001hyx.3	2271
uc001hza.3	23596
uc001hzd.3	1122
uc001hzg.2	128025
uc001hzh.3	9156
uc001hzk.2	440738
uc001hzn.2	200150
uc001hzw.3	10806
uc001iab.2	10000
uc001iad.4	10472
uc001iah.3	200159
uc001iaj.3	159
uc001iam.3	257044
uc001iao.3	51029
uc001iar.3	116228
uc001iba.1	3192
uc001ibc.2	84288
uc001ibf.1	55083
uc001ibl.3	64754
uc001ibn.3	64216
uc001ibp.3	163882
uc001ibr.3	51097
uc001ibv.2	25909
uc001ico.3	84838
uc001icr.3	114548
uc001idf.3	148823
uc001idi.1	441933
uc001idj.1	343169
uc001idm.1	284532
uc001idn.1	391189
uc001ido.3	25893
uc001ids.3	284521
uc001iei.1	254879
uc001iek.1	401992
uc001ien.1	391211
uc001ier.1	127077
uc001iew.1	80851
uc001iex.3	79894
uc001ifc.2	55657
uc001ifh.3	267002
uc001ifp.3	22982
uc001ifs.1	23185
uc001ift.3	23560
uc001iga.3	3422
uc001igf.1	22884
uc001igp.3	5214
uc001iha.3	1316
uc001ihi.3	83592
uc001ihx.1	114131
uc001ihy.3	79861
uc001iia.3	10276
uc001iic.2	51806
uc001iie.1	810
uc001iig.2	79754
uc001iij.3	54906
uc001iil.4	2665
uc001iit.3	84893
uc001iiv.3	3601
uc001iiz.2	3559
uc001ijb.3	84991
uc001ije.3	5209
uc001ijj.2	5588
uc001ijn.2	57713
uc001ijs.3	3698
uc001ijt.3	22944
uc001iju.3	509
uc001ijz.3	2625
uc001ikl.4	10659
uc001iks.1	9712
uc001ikw.4	79746
uc001ikx.3	254427
uc001ilb.3	26019
uc001ild.4	55526
uc001ilj.3	11164
uc001ill.3	8872
uc001ilo.3	57118
uc001ilq.1	83643
uc001ilx.1	10133
uc001ima.3	55388
uc001imd.3	221044
uc001imf.3	5264
uc001imm.2	222389
uc001imp.3	8559
uc001ims.3	55691
uc001ina.1	83641
uc001inb.1	441549
uc001ind.3	51182
uc001inf.3	51182
uc001inn.3	64421
uc001inu.2	55301
uc001inv.3	414149
uc001inx.4	10557
uc001inz.1	9397
uc001iob.3	221061
uc001ioc.1	8516
uc001iod.1	80013
uc001ioh.1	9317
uc001ioj.1	389941
uc001iol.3	6251
uc001ioo.3	8029
uc001iop.3	1787
uc001iou.2	7431
uc001ipd.3	338596
uc001ipg.3	9200
uc001ipj.2	8027
uc001ipk.3	4360
uc001ipm.3	4360
uc001ipo.2	221074
uc001ipr.2	783
uc001iqd.1	221079
uc001iqg.1	84898
uc001iqi.3	10529
uc001irc.3	64215
uc001iri.3	9576
uc001irl.4	5305
uc001irm.4	219681
uc001iro.3	22921
uc001irp.3	256297
uc001irr.2	220213
uc001iru.4	56243
uc001isb.2	57584
uc001ise.1	56952
uc001isg.1	219670
uc001isi.4	79896
uc001isj.3	57512
uc001isn.2	53904
uc001isp.2	2572
uc001iss.3	54518
uc001isv.3	23590
uc001isy.3	10006
uc001itj.3	10730
uc001itm.3	84930
uc001itu.2	374308
uc001itv.3	22931
uc001itx.4	283078
uc001itz.3	55130
uc001iua.1	143098
uc001iuf.3	51322
uc001iuj.1	25805
uc001iut.1	6840
uc001iux.3	57608
uc001iva.4	55149
uc001ivv.4	6935
uc001ivz.1	94134
uc001iwe.4	3799
uc001iwg.1	80314
uc001iwk.3	221016
uc001iwt.4	3688
uc001iwx.4	8829
uc001ixw.3	8453
uc001iyb.3	1390
uc001iyw.4	219771
uc001iyy.1	219770
uc001izd.1	57209
uc001ize.1	219749
uc001jaj.3	9790
uc001jal.3	5979
uc001jan.3	55454
uc001jap.1	221002
uc001jaq.1	53828
uc001jas.2	3185
uc001jbc.3	7580
uc001jbn.2	643236
uc001jbo.3	83937
uc001jbr.4	11067
uc001jbw.3	7570
uc001jcc.1	79290
uc001jce.3	240
uc001jch.2	220972
uc001jcp.4	93550
uc001jcu.3	253725
uc001jea.3	83849
uc001jec.3	9721
uc001jee.3	5540
uc001jeh.3	728113
uc001jex.3	118738
uc001jez.3	5949
uc001jfa.1	2658
uc001jfb.3	2662
uc001jff.1	26095
uc001jgi.3	143162
uc001jgp.3	5599
uc001jgt.3	58504
uc001jha.4	57705
uc001jhd.3	474354
uc001jhf.2	196740
uc001jhj.3	170370
uc001jhn.4	170371
uc001jhs.4	2074
uc001jhw.3	6572
uc001jhz.2	1103
uc001jie.3	55753
uc001jif.3	8505
uc001jiq.3	4477
uc001jiu.3	100287932
uc001jjb.3	387680
uc001jjd.3	56624
uc001jje.3	259230
uc001jjj.3	29974
uc001jjm.3	5592
uc001jjp.3	23283
uc001jjr.3	22943
uc001jjt.3	4153
uc001jka.1	11130
uc001jkb.3	253430
uc001jkc.4	55847
uc001jke.2	7321
uc001jkf.3	7019
uc001jki.1	80114
uc001jkk.4	84457
uc001jkn.3	220965
uc001jks.4	8030
uc001jky.3	288
uc001jld.3	983
uc001jlh.3	9886
uc001jlo.2	219623
uc001jlt.2	84159
uc001jlw.3	219790
uc001jmc.2	22891
uc001jmg.3	84890
uc001jmi.3	1959
uc001jmj.4	29982
uc001jmn.3	221037
uc001jmt.3	221035
uc001jmw.2	29119
uc001jmz.1	347731
uc001jnb.3	56521
uc001jnd.3	23411
uc001jng.4	26091
uc001jnq.3	220202
uc001jns.1	64081
uc001jnw.4	3189
uc001job.3	55680
uc001joi.3	8034
uc001jok.4	80312
uc001joo.3	55749
uc001joq.3	219736
uc001jou.3	79009
uc001jov.1	9188
uc001joy.3	26128
uc001joz.3	5552
uc001jpb.3	9559
uc001jpe.1	6832
uc001jpf.4	80201
uc001jpi.4	3098
uc001jpn.2	6865
uc001jpo.1	23555
uc001jpp.3	50674
uc001jpq.4	219738
uc001jql.3	1305
uc001jqm.3	55506
uc001jqp.2	84883
uc001jqr.3	219743
uc001jqv.1	5464
uc001jqx.1	55222
uc001jrb.3	1979
uc001jrc.2	4838
uc001jrd.4	27143
uc001jrf.4	5551
uc001jrg.3	140766
uc001jrj.1	219793
uc001jrm.3	8879
uc001jrn.1	5092
uc001jro.3	219699
uc001jrr.4	55315
uc001jrx.4	64072
uc001jsa.2	414152
uc001jsd.3	64115
uc001jsm.3	5660
uc001jsn.3	9469
uc001jso.2	9806
uc001jsx.1	54541
uc001jta.2	54788
uc001jtb.2	10367
uc001jtc.3	90550
uc001jte.1	170392
uc001jtf.1	84647
uc001jtg.3	5033
uc001jtj.3	25961
uc001jtn.3	11319
uc001jtr.3	23234
uc001jts.1	51021
uc001jtz.2	310
uc001jud.3	118490
uc001juf.3	5532
uc001juo.3	159195
uc001jur.3	58529
uc001jut.4	79933
uc001jux.3	9632
uc001jva.3	170384
uc001jvc.4	118487
uc001jvj.3	23053
uc001jvk.2	8509
uc001jvm.2	818
uc001jvz.2	414236
uc001jwa.3	5328
uc001jwd.3	7414
uc001jwh.3	26985
uc001jwi.3	132
uc001jwn.1	23522
uc001jwq.1	338599
uc001jwu.3	51207
uc001jwx.2	142891
uc001jxb.3	118881
uc001jxg.3	84858
uc001jxi.3	83938
uc001jxn.3	3778
uc001jzk.3	9231
uc001jzn.3	11128
uc001kaf.2	57178
uc001kai.3	10105
uc001kak.3	219654
uc001kbh.3	6441
uc001kbl.3	80195
uc001kbp.1	219348
uc001kbt.1	311
uc001kbw.3	4143
uc001kbx.3	143241
uc001kcb.1	84332
uc001kce.4	84293
uc001kcj.4	81619
uc001kck.1	387694
uc001kco.2	10718
uc001kcs.1	27069
uc001kcu.3	387695
uc001kcv.3	92211
uc001kcy.3	340745
uc001kcz.1	26103
uc001kdd.1	5995
uc001kdl.1	2894
uc001kdo.3	23063
uc001kdp.3	94233
uc001kdv.3	11155
uc001kdy.3	657
uc001kea.3	79812
uc001keb.2	6623
uc001ked.2	10974
uc001keh.3	2746
uc001kei.4	54537
uc001keu.3	9562
uc001kew.3	9060
uc001kez.1	84896
uc001kfb.3	5728
uc001kfe.3	55328
uc001kff.3	142910
uc001kfj.4	118932
uc001kfk.3	57559
uc001kfr.3	355
uc001kfz.3	9023
uc001kgg.3	3437
uc001kgh.3	439996
uc001kgi.3	3434
uc001kgm.3	387700
uc001kgp.2	53354
uc001kgr.1	9585
uc001kha.3	3363
uc001khd.2	10556
uc001khe.1	27063
uc001khf.2	119369
uc001khi.3	84333
uc001khl.2	143279
uc001kho.3	5507
uc001khp.3	80351
uc001khq.4	143282
uc001khr.3	9044
uc001khw.2	22849
uc001khx.1	54708
uc001kia.3	3416
uc001kic.3	3832
uc001kid.3	3087
uc001kig.3	54536
uc001kil.2	1592
uc001kin.3	26509
uc001kit.3	5950
uc001kiu.4	5146
uc001kiz.2	118924
uc001kjc.4	9211
uc001kjg.2	159371
uc001kjk.3	51196
uc001kjq.1	64318
uc001kjr.2	23232
uc001kjt.3	3070
uc001kkb.3	1558
uc001kkh.3	9124
uc001kkp.3	10580
uc001kkz.3	5832
uc001klb.4	26123
uc001kli.4	953
uc001klp.3	9849
uc001kls.4	29760
uc001kmf.3	1791
uc001kmj.3	93377
uc001kml.2	7093
uc001kmm.4	56889
uc001kmq.3	118788
uc001kmv.3	26148
uc001kmw.2	6585
uc001knb.3	84986
uc001knc.1	10023
uc001knd.1	23401
uc001knf.3	23223
uc001knh.3	5223
uc001kni.3	51013
uc001knk.3	84287
uc001kns.4	64210
uc001knv.1	80019
uc001knw.3	26287
uc001koa.3	414157
uc001koe.3	118812
uc001kog.1	55361
uc001koi.2	60370
uc001koj.4	83742
uc001kol.2	118813
uc001kor.4	6425
uc001kos.3	401647
uc001kou.2	55118
uc001kow.4	27291
uc001kpa.1	84171
uc001kpc.3	84795
uc001kpn.2	60495
uc001kpp.4	26507
uc001kpr.3	2805
uc001kpx.2	81894
uc001kqa.4	57089
uc001kqb.4	1355
uc001kqd.4	51076
uc001kqf.2	1244
uc001kqj.2	23268
uc001kql.2	1369
uc001kqo.4	10613
uc001kqp.3	1147
uc001kqq.1	55280
uc001kqw.1	282991
uc001kqx.1	9033
uc001kqy.3	6319
uc001krb.3	7479
uc001krc.1	25956
uc001kri.1	4714
uc001krj.4	55662
uc001krk.4	5076
uc001krs.3	55719
uc001krw.2	57715
uc001ksa.1	84545
uc001ksf.2	56652
uc001ksj.3	84445
uc001ksp.3	81855
uc001ksr.3	81621
uc001ksw.3	3195
uc001ksx.3	10660
uc001kta.3	8945
uc001kti.2	27343
uc001ktn.3	25911
uc001kto.3	6468
uc001ktq.2	2253
uc001ktt.3	10360
uc001ktv.2	10724
uc001kuc.3	30819
uc001kuj.3	79803
uc001kum.3	23082
uc001kuo.2	9221
uc001kut.3	83401
uc001kuu.1	5309
uc001kux.2	8729
uc001kvb.3	4791
uc001kvg.1	5662
uc001kvk.2	79176
uc001kvn.2	79004
uc001kvp.2	100505761
uc001kvt.3	79847
uc001kvy.2	51684
uc001kvz.2	81603
uc001kwa.3	403
uc001kwb.2	118980
uc001kwf.4	54838
uc001kwg.3	1586
uc001kwi.2	119032
uc001kwk.3	57412
uc001kwm.3	54805
uc001kwq.3	22978
uc001kws.3	9118
uc001kwt.3	84108
uc001kwv.3	6877
uc001kwx.2	84833
uc001kwy.1	22984
uc001kxa.3	51063
uc001kxe.2	255022
uc001kxg.4	119395
uc001kxh.3	9148
uc001kxj.1	9644
uc001kxm.3	79991
uc001kxo.1	9748
uc001kxr.3	1308
uc001kxu.3	119392
uc001kxw.3	80217
uc001kya.3	9446
uc001kyb.3	119391
uc001kyf.3	85450
uc001kyh.3	159686
uc001kyi.1	22986
uc001kyl.3	114815
uc001kyp.2	7511
uc001kyv.3	120
uc001kyy.3	4601
uc001kzc.4	10285
uc001kzd.3	1847
uc001kzf.2	282996
uc001kzh.3	27250
uc001kzl.4	8036
uc001kzo.3	150
uc001kzp.3	57678
uc001kzr.1	6975
uc001kzu.3	51703
uc001kzv.3	64429
uc001kzz.3	143187
uc001lae.4	6934
uc001lai.4	3026
uc001laj.3	4892
uc001lao.3	840
uc001lat.2	79949
uc001law.2	9937
uc001lax.2	374354
uc001lba.3	153
uc001lbb.1	55088
uc001lbg.1	56165
uc001lbk.1	340706
uc001lbn.3	84632
uc001lcb.3	57700
uc001lcd.3	142940
uc001lcg.3	26033
uc001lcj.3	2674
uc001lck.3	374355
uc001lcl.4	119548
uc001lcm.3	5406
uc001lco.1	5407
uc001lcq.3	5408
uc001lcr.3	143379
uc001lct.3	259217
uc001ldd.2	6571
uc001lde.1	118987
uc001ldh.4	2018
uc001ldj.2	22841
uc001ldp.1	2834
uc001lds.1	143384
uc001ldu.3	8661
uc001ldw.3	55855
uc001leb.3	119559
uc001lec.3	10935
uc001led.3	2869
uc001leg.3	6001
uc001lej.1	7073
uc001lem.3	9531
uc001leo.3	22876
uc001ler.2	79892
uc001leu.2	11196
uc001lev.1	196051
uc001lfq.3	11101
uc001lfs.3	54780
uc001lfv.3	10579
uc001lgc.1	118663
uc001lge.2	59338
uc001lgj.2	5654
uc001lgn.3	399814
uc001lgs.3	100533195
uc001lgv.3	118670
uc001lgw.2	80007
uc001lgy.1	118672
uc001lha.2	64376
uc001lhb.3	36
uc001lhc.1	3167
uc001lhe.2	9184
uc001lhh.3	2849
uc001lhk.1	119587
uc001lhm.3	51363
uc001lhp.3	4942
uc001lhs.2	64077
uc001lhv.1	9679
uc001lhy.1	399818
uc001lib.4	23172
uc001lic.3	54764
uc001lie.4	1488
uc001lik.4	387718
uc001liq.1	26098
uc001liu.3	118856
uc001lix.4	7390
uc001ljb.4	56647
uc001ljf.1	55760
uc001ljh.4	92565
uc001ljk.2	8038
uc001ljq.3	118611
uc001ljt.3	1793
uc001ljv.1	642938
uc001ljx.1	594857
uc001lka.1	119467
uc001lkb.3	5791
uc001lke.3	4288
uc001lkh.2	4255
uc001lki.2	253738
uc001lkm.2	10539
uc001lkp.3	256536
uc001lks.3	55844
uc001lkv.1	664
uc001lkx.4	282973
uc001lle.1	282974
uc001lll.4	170394
uc001llp.3	3632
uc001llr.2	84504
uc001llz.1	85442
uc001lmg.1	10844
uc001lmj.1	118472
uc001lmo.2	50632
uc001lmt.2	282969
uc001lmu.3	1892
uc001lmv.3	196743
uc001lnd.3	92170
uc001lnf.4	503542
uc001lnj.1	1571
uc001lno.2	93426
uc001loa.1	147199
uc001lob.3	113746
uc001loe.2	51272
uc001lof.3	60626
uc001lok.4	23410
uc001lol.2	5719
uc001low.1	387733
uc001loy.4	8519
uc001lpa.2	10410
uc001lpb.3	338707
uc001lpc.3	11187
uc001lpe.1	59307
uc001lpi.2	338440
uc001lpj.3	81490
uc001lpo.1	6050
uc001lpx.3	256329
uc001lqc.3	8045
uc001lqh.3	3665
uc001lqj.3	53841
uc001lqq.1	10522
uc001lqr.3	283232
uc001lqt.3	64787
uc001lqz.3	6888
uc001lrc.3	347862
uc001lrh.1	51286
uc001lrj.3	79751
uc001lro.2	55367
uc001lrq.1	6181
uc001lrt.3	57104
uc001lsb.3	977
uc001lsc.3	5441
uc001lsf.1	7106
uc001lsm.3	66005
uc001lst.2	161
uc001lsw.2	4588
uc001lte.3	54472
uc001ltj.3	9024
uc001lts.2	1850
uc001ltu.1	387264
uc001ltv.3	440021
uc001lty.3	439915
uc001lua.3	440023
uc001luc.2	1509
uc001lue.1	90019
uc001luu.4	7140
uc001lux.3	6150
uc001lvm.3	723961
uc001lvp.3	7054
uc001lvu.3	430
uc001lvy.1	10077
uc001lwf.1	975
uc001lwl.3	10078
uc001lwm.4	29850
uc001lwn.3	3784
uc001lwx.3	5002
uc001lxa.1	7262
uc001lxc.3	4676
uc001lxf.3	833
uc001lxk.2	114879
uc001lxp.2	386746
uc001lxq.4	116534
uc001lyb.1	116969
uc001lye.1	417
uc001lyf.3	57053
uc001lyh.3	4928
uc001lys.3	27315
uc001lyu.2	391
uc001lyv.2	6786
uc001lyw.4	6240
uc001lyy.1	6737
uc001lyz.2	119774
uc001lza.2	390036
uc001lzf.2	55128
uc001lzi.4	143503
uc001lzk.2	81285
uc001lzr.1	81282
uc001lzv.3	56547
uc001mae.1	3043
uc001maf.1	3045
uc001mag.3	3044
uc001mal.1	3046
uc001mao.1	79345
uc001maq.2	282763
uc001may.1	50613
uc001maz.4	143630
uc001mbf.3	445372
uc001mbm.2	85363
uc001mbr.3	10346
uc001mbt.2	387748
uc001mbu.3	390072
uc001mcd.2	338751
uc001mcj.3	160298
uc001mck.4	84067
uc001mco.3	1262
uc001mcp.3	887
uc001mcu.1	112464
uc001mcw.3	6609
uc001mcy.1	322
uc001mdc.1	322
uc001mdg.2	3263
uc001mdn.4	26515
uc001mdw.4	144132
uc001med.3	23378
uc001mef.3	3611
uc001mej.2	6881
uc001mel.1	1200
uc001mem.1	8642
uc001men.2	63875
uc001meo.4	387751
uc001meq.1	338755
uc001mer.2	144125
uc001mes.1	8590
uc001met.1	144124
uc001meu.1	341276
uc001mey.3	7762
uc001mfa.2	7761
uc001mfb.1	338323
uc001mfe.3	143425
uc001mfi.3	283298
uc001mfj.4	8495
uc001mfm.3	51700
uc001mfp.1	120065
uc001mfr.3	26343
uc001mfv.1	338322
uc001mfw.3	8665
uc001mfy.3	7275
uc001mgd.2	79608
uc001mgg.1	4004
uc001mgj.1	65975
uc001mgs.4	6157
uc001mgt.3	6764
uc001mgx.3	56672
uc001mhb.4	56673
uc001mhd.1	56676
uc001mhe.1	56674
uc001mhg.2	56675
uc001mhi.2	57758
uc001mhl.3	23258
uc001mhn.2	440026
uc001mho.3	10527
uc001mhr.3	7702
uc001mhs.3	7465
uc001mhw.3	23075
uc001mib.2	81846
uc001mil.1	133
uc001min.1	272
uc001mis.1	50862
uc001miv.2	10894
uc001mja.3	9646
uc001mjo.2	374378
uc001mjr.3	55031
uc001mjv.3	27122
uc001mjz.3	9645
uc001mkg.1	84953
uc001mki.3	55742
uc001mkp.3	406
uc001mkz.3	84280
uc001mlb.3	5741
uc001mld.3	84188
uc001mle.3	10418
uc001mlf.4	22800
uc001mlg.2	1315
uc001mlk.3	5682
uc001mln.3	5140
uc001mlr.3	120227
uc001mlw.1	796
uc001mlx.1	797
uc001mly.3	387755
uc001mme.3	55553
uc001mmk.2	10944
uc001mmo.3	144100
uc001mmp.3	6207
uc001mmq.4	5286
uc001mmw.3	4925
uc001mmz.4	374383
uc001mna.3	3767
uc001mnc.3	6833
uc001mne.3	10083
uc001mnh.1	340990
uc001mni.3	4654
uc001mnm.3	26297
uc001mnp.2	7166
uc001mnq.3	113174
uc001mod.1	11234
uc001moh.2	2965
uc001mom.4	3948
uc001mop.1	160287
uc001mor.3	7251
uc001mot.3	55293
uc001moy.3	144108
uc001moz.1	144110
uc001mpc.3	84867
uc001mph.3	117194
uc001mpi.3	54503
uc001mpk.2	8048
uc001mpm.3	79733
uc001mpx.2	10553
uc001mqb.3	10196
uc001mqd.3	9152
uc001mqe.3	4745
uc001mqi.2	203859
uc001mqk.3	57084
uc001mql.1	2188
uc001mqo.3	2620
uc001mqp.4	258010
uc001mqs.3	338645
uc001mqt.4	63982
uc001mqw.3	143662
uc001mra.2	159963
uc001mrd.3	387758
uc001mre.1	8424
uc001mrh.1	91057
uc001mrj.4	55366
uc001msc.2	81930
uc001msh.2	196074
uc001msk.3	3739
uc001msm.3	2488
uc001mso.1	120534
uc001msv.3	341019
uc001msx.3	120526
uc001msy.1	196294
uc001mtb.3	26610
uc001mtn.2	7490
uc001mtu.3	10480
uc001mtv.3	493860
uc001mtx.3	79056
uc001mty.3	79832
uc001mub.3	91614
uc001muh.3	1479
uc001mul.1	10114
uc001mur.2	100131378
uc001mus.4	966
uc001muz.3	26273
uc001mvh.1	4076
uc001mvk.3	55226
uc001mvl.2	25841
uc001mvm.3	847
uc001mvp.2	2001
uc001mvs.2	51074
uc001mvt.3	8050
uc001mvu.3	960
uc001mwd.3	6506
uc001mwg.3	25891
uc001mwh.3	24147
uc001mwi.2	54765
uc001mwk.1	143458
uc001mwn.4	29099
uc001mwp.3	79899
uc001mws.2	7189
uc001mwu.4	5896
uc001mwv.4	5897
uc001mwy.1	119710
uc001mxa.1	57689
uc001mxi.3	55761
uc001mxq.4	51144
uc001mxs.2	221120
uc001mxw.1	390110
uc001mya.3	2132
uc001myb.3	60529
